name	batch01_QC01	batch01_QC02	batch01_QC03	batch01_C05	batch01_S07	batch01_C10	batch01_QC04	batch01_S01	batch01_C03	batch01_S05	batch01_C07	batch01_S06	batch01_QC05	batch01_C08	batch01_C06	batch01_S02	batch01_S09	batch01_QC06	batch01_S04	batch01_C04	batch01_S10	batch01_C09	batch01_QC07	batch02_C05	batch02_S03	batch02_S07	batch02_C01	batch02_C10	batch02_QC08	batch02_S01	batch02_C03	batch02_S05	batch02_C07	batch02_S06	batch02_QC09	batch02_C08	batch02_C06	batch02_S02	batch02_S09	batch02_C02	batch02_QC10	batch02_S04	batch02_S08	batch02_C04	batch02_S10	batch02_C09	batch02_QC11	batch03_C05	batch03_S03	batch03_S07	batch03_C01	batch03_C10	batch03_QC12	batch03_S01	batch03_C03	batch03_S05	batch03_C07	batch03_S06	batch03_QC13	batch03_C08	batch03_C06	batch03_S02	batch03_S09	batch03_C02	batch03_QC14	batch03_S04	batch03_S08	batch03_C04	batch03_S10	batch03_C09	batch03_QC15	batch04_C05	batch04_S03	batch04_S07	batch04_C01	batch04_QC16	batch04_S01	batch04_S05	batch04_C07	batch04_S06	batch04_QC17	batch04_C08	batch04_C06	batch04_S02	batch04_S09	batch04_C02	batch04_QC18	batch04_S08	batch04_C04	batch04_S10	batch04_QC19	batch05_QC20	batch05_S03	batch05_S07	batch05_C01	batch05_C10	batch05_QC21	batch05_S01	batch05_C03	batch05_C07	batch05_QC22	batch05_C06	batch05_C02	batch05_QC23	batch05_S04	batch05_S08	batch05_C04	batch05_QC24	batch06_QC25	batch06_S03	batch06_C10	batch06_QC26	batch06_S01	batch06_C03	batch06_S05	batch06_C07	batch06_S06	batch06_QC27	batch06_C08	batch06_C06	batch06_S02	batch06_C02	batch06_QC28	batch06_S04	batch06_S08	batch06_C04	batch06_C09	batch06_QC29	batch07_QC30	batch07_C05	batch07_S03	batch07_S07	batch07_C01	batch07_C10	batch07_QC31	batch07_C03	batch07_S05	batch07_C07	batch07_S06	batch07_QC32	batch07_C08	batch07_S02	batch07_S09	batch07_C02	batch07_QC33	batch07_S04	batch07_S08	batch07_S10	batch07_C09	batch07_QC34	batch08_C05	batch08_S03	batch08_S07	batch08_C01	batch08_C10	batch08_QC36	batch08_S01	batch08_C03	batch08_S05	batch08_C07	batch08_S06	batch08_QC37	batch08_C08	batch08_S02	batch08_S09	batch08_QC38	batch08_S04	batch08_S08	batch08_C04	batch08_S10	batch08_C09	batch08_QC39
226.96282	21006	23441	18404	22289	14538	24017	23551	21235	27346	19576	20817	33149	25387	34127	19602	22489	28544	23272	17633	33387	15247	23488	22163	18808	23823	11282	25312	23953	28314	18532	20931	11694	14257	27666	39516	33932	21817	19374	34052	22503	21359	19611	30810	37722	25485	35687	23025	28085	17594	17257	21002	27235	32914	21561	28533	26363	36648	26258	33204	44355	18309	23267	26555	33279	19433	22863	23014	21634	23639	32194	23920	21228	16825	19226	29250	26314	11545	15935	21621	23721	29194	63821	19489	29271	24197	27287	22518	23109	26828	20184	24282	24387	16790	30753	22932	32393	24509	15164	24111	34782	23853	27059	24159	25348	49459	19185	39966	23204	15867	27717	16316	24448	16131	18320	23708	23185	30672	24917	22911	16197	11840	29607	19918	24150	13264	28593	31122	25861	28526	35628	19327	23227	21288	67266	24674	29380	17651	15054	15581	25456	42233	26179	33206	24242	21740	19097	18675	29096	25214	15823	24592	46073	23542	26330	23536	24959	22404	26790	25135	22100	17135	26278	23307	13131	27862	20854	22974	15209	22703	25205	22269	17623
221.05062	105220	104550	96384	117730	88628	107460	103490	98589	100170	125610	112570	123820	109900	106970	102600	110630	89432	106360	88151	103230	100430	101930	102050	126230	97450	62932	84345	99977	93157	88457	98496	91269	91743	121290	98116	115110	88436	115090	108730	97856	93898	88878	105210	93912	84470	110630	102460	125070	105080	89932	99874	106000	94672	93330	91035	86975	114190	96405	98218	113320	103460	104680	132520	115050	95563	86297	96237	90585	108570	116640	96532	114230	87214	78513	99082	103240	91447	90777	109280	108400	97804	96888	91359	96897	110730	90370	115800	93573	90417	104040	109460	131160	104420	103640	102860	100520	122190	106210	120460	138470	108360	100650	96693	114540	105560	100540	102630	111240	108490	100370	117150	123860	97338	84797	101180	96346	136100	119470	120200	97368	105910	88858	102830	96175	88883	88349	119960	109550	97976	125120	93168	83987	71913	88743	96285	100970	81065	78866	90994	91316	104350	92672	98001	97107	90235	76769	86966	80909	100120	96666	107820	84744	78838	81084	76452	81518	87032	83246	74552	89204	92068	101860	93294	80779	100450	91149	77580	86450	85950	94247	104480	96769
541.12104	38565	65144	0	46713	53220	44985	54417	51000	44539	66995	51214	63760	57966	52817	43162	55220	68939	34708	36793	56314	0	58832	0	0	0	0	50913	41817	54955	43048	28801	47184	54436	36267	52259	0	25293	49089	0	0	0	0	57796	0	60705	37448	53919	43201	0	45006	51441	0	52845	0	38192	44528	0	52058	0	33154	39821	43696	42763	0	49331	50961	58907	50549	45748	35125	50306	41440	61554	0	51512	30213	46966	0	26170	54265	51833	0	43055	0	41291	0	0	56222	48664	59731	58525	76303	52870	41978	57907	49007	76387	68092	41703	45579	71290	31459	48010	60674	58965	52741	43006	62839	68411	58986	59293	52682	36720	31815	47336	34849	64007	57461	44777	47235	46217	45493	55118	61658	66729	0	63964	54783	46166	35954	40994	37850	40261	32799	39387	30368	34147	30451	41759	34873	37499	36927	47446	32642	36896	35115	47290	40705	36559	34961	29231	38357	35967	37893	31109	39584	40460	28805	32887	31006	38761	34049	28476	33306	48860	35746	37419	48050	36827	39209	35690	35765
325.1737	12969	9865.1	9078.3	8736.4	6262.7	10306	8119.5	7777.1	5423.8	6717.8	6868.8	7227.1	8631.2	9477.5	4693.7	5645.7	6873.1	5387.8	4020.4	6477.3	10370	6660.1	8389	6700.4	6056.3	6860.2	6224.2	5146.6	7624.4	7198.9	7702.6	7018.8	6174.6	8660.8	7717.8	4018.9	4564.8	4256.4	7373	7369.3	8155.3	3017	4940.7	3288.9	6102.7	7889.7	7867.2	7675.8	4738.4	5307.7	7970.1	3997.1	6711.2	4356.6	6619.9	5751.4	2893.1	5662.3	6763.7	7199.2	6348	5976	6927.3	7041.8	7278.2	3670.4	8731.3	4153.5	6092.3	7888.2	8301.2	7173.8	4802.5	5690.7	5438	7270.6	5243.8	5871.3	6132.2	7627.1	7605.3	9959.1	4609.7	5092.2	5027.4	7059.2	8037	6385.7	6022.6	0	5996.7	9390.5	4340	7495.3	4010.2	2686.2	8291.5	7554.5	6016.8	6577.8	8838.1	6079.7	6077.8	5734.8	4454.5	6490	3890.5	7760.9	13468	7686.3	5709.5	6332.5	5634.2	4548.4	3074.4	5597.4	5130.5	7023	5331.1	4967.9	4346.7	4011.8	5610.4	9205.4	6111.1	0	7300.6	6540.7	6472.7	4924.5	0	0	0	0	7818.5	0	0	0	0	0	0	0	0	4624.5	6516.3	0	6014.3	0	0	6917.5	0	0	0	5780	0	7449.6	0	0	0	0	0	4999.7	0	0	5998.4	6594.2	0	0	0	0	0	5505.1
454.99638	21559	25296	24825	38930	41351	19049	21017	41778	15768	46496	17666	27239	24549	27876	40761	46046	24258	22051	41459	20413	53412	7304.5	24389	33422	59654	47045	10153	17780	22788	40333	17791	47884	24210	29268	19569	26090	45171	47806	27063	26706	19943	40159	28248	17945	52747	0	23881	34876	49834	42532	9102.6	21956	20556	42498	16901	45408	17408	26943	21207	25540	42841	47006	29439	31247	24645	39811	29563	19910	45520	6208.4	19460	31276	60840	36228	11114	19839	41320	46041	20590	29204	19597	25612	40230	46149	26655	30622	20253	30766	20319	50198	20757	20936	60792	39480	4721.9	17749	24905	37870	19626	24246	22205	46639	30774	22229	39983	33146	20847	24055	21207	46231	18324	23877	41177	19415	52584	24585	31613	21622	29864	29001	38995	25386	24184	50533	12256	18696	8858.5	24526	30904	52962	81142	55325	12491	27578	32687	20233	53826	22872	39476	27530	26379	61468	38968	43364	29631	45277	38155	62305	6412.9	28932	38756	64485	52853	15371	23650	28517	53965	21690	51287	14835	37143	29672	31430	58688	36746	28748	58875	39017	25024	59234	8103.3	27354
366.90256	14997	14954	16694	0	24065	0	13448	32945	7054.7	19395	0	27561	13767	6769.9	4540.1	9101.7	32308	13462	12551	0	28198	0	15753	0	14816	17330	11847	0	14544	36470	6153.3	23863	0	27405	16353	4908.5	0	11289	24492	7737.5	10526	11261	15360	0	33998	0	13085	0	15279	22091	9716.1	0	14437	31162	6320.7	23601	0	49563	13373	6969.4	7419.7	10755	25911	7334.4	12922	11297	28490	0	28853	0	14206	0	13684	12123	8966	10869	31900	22709	0	29948	17162	0	6446.7	8888.2	35895	7858.6	11570	22428	0	21016	14522	14941	12404	15162	5264.8	0	15720	31368	7600.7	0	15433	7192.2	7550.6	14606	12591	21514	0	15034	16864	21137	0	17601	27026	8530	23228	3405.3	36712	14767	5892.6	6942.7	15307	9896.2	15987	8390.2	30848	0	4819	15451	22891	0	29391	29017	9416.3	0	19312	8546.8	36678	0	44507	23638	11972	15194	34979	10250	19864	11628	27309	43689	0	15396	0	20395	23022	13258	0	19189	41677	12219	39040	0	38891	18704	10773	16969	38897	22443	14700	31249	0	34239	0	17514
312.96331	18032	20358	18323	0	17516	10812	20736	11593	6287.7	17345	6724.8	16276	22070	17601	11748	0	20817	20638	13079	0	22018	16226	20983	0	14384	14224	17915	6361.7	22135	21295	12404	19867	0	17799	22283	9805.5	14760	10460	22296	16297	17883	16795	16373	0	15603	11819	16698	0	14477	14117	22746	0	20068	24512	11169	15084	12653	30397	20537	18395	13894	12997	11304	12854	18748	13582	16527	0	22302	10632	19596	0	16206	11535	19910	18361	14645	15754	12945	18695	21516	0	15783	12996	24791	16635	18246	19221	0	16052	16957	20062	10523	10975	23060	0	16858	17310	16874	12011	19079	11460	18576	19359	14715	16876	0	19716	17861	17618	7662.4	17268	19589	11549	15281	9866.8	21056	15252	16343	15860	19101	20838	18443	0	20030	0	18233	18821	17899	0	17100	11108	18345	0	17769	13392	15676	12585	20647	21503	19981	0	13536	12074	18500	7310.6	18242	13052	16659	18037	0	0	16898	21304	0	21957	17608	10431	8262.9	0	15704	19908	13315	10452	18412	18135	10478	14726	0	13912	16512	14858
438.29799	7905.2	4606.7	8011.9	4048.4	10780	13521	9512	16648	8618.8	0	10930	14013	12621	8827.7	14892	11372	14622	22067	11082	14948	15288	10685	13093	12149	11610	15472	19731	9457	18495	14784	10178	16831	12550	17526	14181	13514	14080	12193	12669	8222.4	21886	9363.2	20834	8187.3	14285	12772	15217	13324	8059.9	14649	9433.7	8855.1	28838	14629	21953	15123	15885	8750.5	26853	9127.4	6870.8	15843	11577	7219.3	21938	4496.7	9640.8	8809	11581	10412	26680	14663	18296	16109	6548.3	22741	15049	16650	10489	7184.9	22641	40803	3775.7	19508	14259	6166	24167	8467.6	13513	12231	23201	7380	21399	14921	10849	16757	2753.3	16355	22765	20581	5569.2	11101	7630.1	6549.3	23501	7189.3	18574	4963.2	6755.2	3274.9	0	6087.1	4045.6	9066.8	5880.8	20844	4336.7	9777.4	3721.6	22718	3946.5	3977.5	8171.8	10187	3554.7	8927.4	3224.9	7517.8	12163	18825	17389	17904	31216	14181	27151	21994	14506	23129	24615	17425	9423.8	5366	13332	8219.7	13644	7249.4	17738	25220	9863.8	21298	9506.7	16214	15408	29482	11404	18114	14427	11521	9720	45407	14431	17686	6480.4	13079	14360	21041	11830	8071.8	8332.1	17117	12118	20266
253.00714	17783	16709	14378	15540	25941	25850	11330	0	13525	15775	19962	16732	15165	18708	12665	15279	8772.8	12467	20354	16727	15613	19112	18228	15338	12823	12747	21609	23047	13305	18934	14538	14715	11052	10201	14519	18127	20479	17890	0	9189.2	14445	18937	12721	17367	15049	0	14593	15152	15098	21960	26052	21247	17660	14839	15933	14380	20769	15897	9057.2	15378	19574	16426	8962.3	18343	13280	17981	17723	19586	9532.5	14780	13272	15362	11818	20314	10042	8011.7	13715	9572.4	11524	0	14545	15707	15801	16019	10368	17195	11455	9876.4	24075	10466	15308	10204	12190	14882	14861	25454	15226	10281	11449	23557	12261	8897.1	0	11258	17787	12838	16005	13551	12396	13969	21643	15122	13345	13558	15213	19236	0	10072	18288	9731.5	17047	23360	14731	13965	0	21192	7447.7	13920	13133	12581	17073	10488	11521	10946	12296	11422	0	11538	10223	19713	0	12686	0	0	13883	13199	0	0	0	16210	15527	19136	20295	27289	10908	12700	0	19515	17548	0	0	6863.3	11558	14069	0	14540	8521.3	8294.6	20973	0	12750	19275
293.07174	558970	599580	535750	948490	666720	758330	547780	578140	676020	890320	769550	524800	583340	730380	886820	948580	327140	542260	837830	770470	637500	1026200	508190	939470	804490	642680	518830	773610	515430	542090	671580	704800	670920	463570	517290	733340	792200	966980	400730	768620	561090	910480	899630	705280	571250	980070	531680	856220	838790	706070	561310	808740	508090	555960	625420	720690	725120	386930	522500	653040	848440	901460	421480	854410	493320	794580	797720	711240	575340	1044800	510070	916500	784060	676320	563740	543480	565440	690890	723760	462160	508450	706880	835170	878130	329080	762080	531150	822380	709870	642350	519520	659780	856330	770520	595520	732550	665500	646230	701220	705310	596910	887180	866940	685850	915830	917030	793680	629870	568340	894500	860390	682750	641920	614340	830200	754890	580840	706370	809000	835040	954730	759060	608010	1021700	737510	759880	1136900	639330	722240	1256700	911810	777880	703820	953630	737300	795090	753240	724090	601450	685180	775670	930860	518300	837820	727240	792000	847740	655540	1063200	652050	982860	757410	734340	608750	860500	592430	648200	683390	679020	785560	506390	736540	691130	867240	535770	594410	858000	825890	763120	676910	957990	687870
348.26637	136000	152420	113680	257280	207590	228700	218850	344540	335970	262400	214200	250960	138010	321460	331160	233830	376030	181090	278130	380780	338920	356240	189250	276150	378950	404890	235660	226780	194830	278320	388940	325350	358810	341560	128380	355840	347830	325170	374470	296320	180780	186240	293210	249410	394380	390020	186620	301510	237070	241210	269010	295250	186950	313270	266910	369440	325870	208450	185760	289730	333850	217500	263920	208170	192930	286750	239010	342780	305230	438280	206300	249900	332380	268280	346440	163680	330880	285210	265100	403350	172340	535060	310200	289880	263770	254910	160940	265770	336390	374110	192630	88004	443200	223820	346700	246480	80506	281090	272650	243950	114830	274050	198880	143660	238290	228120	493980	90142	159240	240180	210570	156370	403300	397430	295170	367400	324210	141760	331100	260610	278270	253860	115260	352470	215550	819000	274970	122170	389770	625620	345920	581350	487360	464240	430650	382210	458250	605980	622210	277700	418950	712420	531770	435040	297660	420590	499580	641160	626770	319990	532610	633560	428460	501440	701560	263430	507590	343990	457280	403950	787080	254250	476310	429070	608260	292600	526020	485990	520310	456450	742300	253960
238.12852	21279	23391	21392	18815	12743	20516	22391	13482	20057	8414	51717	22491	20142	21720	16420	8122.5	16377	17198	8502.3	16628	12246	19936	20796	20295	11849	9121.9	25538	21270	20640	13992	20494	5835	55901	26402	21424	18291	15780	8904.7	12065	19930	18861	8702.1	11977	15005	11232	28136	21814	19364	13458	7263	24263	24963	23754	19444	18941	7571.1	59840	18562	19836	19281	14455	0	10770	16517	19772	5925.6	8320.5	16446	14716	21445	20569	21387	12956	12942	21480	21771	15020	7471	49429	21747	21612	11808	17867	12318	16654	15996	19871	13053	13472	13430	21588	20123	11795	11861	18203	18414	18873	16821	19800	70066	22315	17573	16103	21139	11481	8187.4	19007	20186	21841	11500	16885	20259	17471	19394	0	58302	29292	19434	18030	8298.4	0	13448	20742	8683.2	0	17761	22516	20104	19624	18785	0	0	19706	18717	24368	19048	0	50829	9976.7	21371	16774	0	0	15213	21396	0	15685	9267.3	24342	16729	17283	0	0	14238	21481	20082	0	11367	10223	53890	0	20394	14760	0	0	17055	9528.7	7856.4	15812	6975.9	15388	20003
206.12339	7678.7	8791.5	8433.4	4900.4	8880.4	5298.4	10021	11790	12087	6661	6153.8	7877.1	11855	9836.9	7527.8	4864.1	8515.8	8536.2	8099.5	6430.8	8946.6	9656	0	8937.8	6554.7	9662.5	7247.2	7574.2	6034.1	14072	9829.8	8621.6	7858.1	10084	12715	7984.3	7570.9	0	9910.8	11413	9935.9	9043.4	5108.8	9406.6	5759.4	5970.9	11389	5000.5	10438	10773	7132.9	8860	8994.2	13829	13732	11243	8043.2	8803.6	6714.5	9759.7	8055.1	8977.7	9850.5	10907	11149	9018.7	6793.5	6060.9	7173.8	7961.1	9510.4	3675.8	9910.8	8992.9	7461.7	9384.1	15535	10265	4944.8	10565	10634	9566.9	11193	10894	11658	13939	8205.4	6520.3	7546.8	11974	12947	11599	11061	6249.5	8467.2	0	10878	10783	12419	3991.3	9438.3	9543.9	10294	10593	13586	7680.4	7723.7	9288.7	10781	9532.4	7753.2	6640	8232.1	14173	8630	9113.8	7633.7	12145	9128.9	9784.7	9123.5	11411	13300	8181.6	4337.5	5294.9	9149.1	11079	9164.5	11263	13810	11195	9845.4	0	13180	12163	10682	7404.7	13698	7401.2	9641	0	11643	12215	10099	11449	7441	9092.9	8761.6	12591	11588	9588.4	10169	8770.2	0	15568	15397	12460	12631	5415.9	13075	11293	7041.8	8153.6	12458	11338	6259.2	9070.6	7796	6305.6	5360.7	13124
210.98364	13995	13975	12076	15626	9430.2	14283	10441	11862	11670	13629	15687	15154	12767	13409	14840	11978	8465.6	13240	11499	17539	11693	14254	10650	13904	10276	7698.1	13715	13124	10684	10257	8890.5	9788.5	15342	14233	10876	12651	14182	15772	10867	13915	10564	10949	14604	13309	8710	15679	10372	12918	12991	9567	15072	15948	11632	9249.4	11837	9993.6	19104	10642	12272	12334	14234	14272	12478	12972	8855.7	11938	11479	13360	13793	17581	8987.5	13740	10234	9661.7	16882	11071	10418	7747.7	20199	11387	12809	10607	13423	12386	10894	11063	12395	11634	14184	12493	11881	15338	9763.2	9521.3	17368	9988.2	12056	9098.8	13593	25313	11211	13214	11753	13874	16009	14732	15776	14091	12070	7852.3	13827	14021	8514.6	12372	12188	15379	16112	15804	12270	13075	11419	9477.1	12971	14766	7824.8	15073	14143	15727	19488	25599	17001	14309	19886	13503	23291	23621	12736	16991	13969	19096	18423	17375	18160	18686	17865	17361	14640	11772	19329	16221	17708	14059	14503	19221	17024	13409	18143	18871	14823	20548	14064	18000	16036	15103	16458	16830	15311	15818	17192	13555	17670	16508
229.12	21330	23897	15763	17217	18912	11964	15435	14178	18381	22183	17411	16204	13588	16064	15984	16039	24655	27492	16104	17509	18635	19781	21906	16780	19917	18441	14861	12787	22167	23609	17139	20484	23070	16238	17345	14703	12923	23721	17963	19108	20414	14734	18499	15121	18689	18872	20858	22804	19436	19478	14649	15177	15642	22066	16339	17630	16923	22252	15131	16174	16810	16813	17098	18835	22316	15139	14219	15321	14340	20048	20560	21967	20920	18153	13570	17423	17546	15892	15928	16346	16971	21134	18393	20551	20451	18003	24737	14693	12873	19018	26099	9902.5	9102.5	0	0	0	12157	10813	7448.6	0	14280	7577.1	10468	10263	10733	13079	0	14689	15704	0	9990.6	11717	10104	11689	13929	12995	12336	14641	13743	10439	8908.7	11838	13095	12166	12301	0	12930	17170	7503.7	9358.8	11989	11768	7985.5	14945	13468	8684.4	0	8156	0	9249.6	13507	10822	0	9456.8	7540.2	13493	7367.1	0	9151.7	8659.4	6647.8	0	10415	9054.2	0	10792	12497	12502	0	0	9732.7	7374.4	8586.5	6470.5	0	10233	9007	0	10022	9653	9482.1	10344
164.00832	28271	27989	25102	15478	13969	26432	24419	11788	20159	14707	41214	25697	23730	36705	27025	16956	30107	24230	16195	26257	18866	23502	27896	15859	13510	11025	32146	28183	26212	12711	21910	13537	41632	22270	26196	37108	28447	16106	23640	30418	25950	16655	19622	25823	17149	21957	25645	15565	13971	14891	32442	26371	24814	13317	18145	13509	37434	27035	24002	42081	30900	16166	27531	33218	26139	13948	20507	28743	17849	21165	24415	16350	12132	14372	30933	27271	13312	10035	38659	25127	25496	37411	27152	18205	27061	33260	32063	20454	26384	17002	26048	23493	9767.2	12495	33856	22843	22438	13177	20422	39307	23614	25224	27742	23421	12747	20839	21346	24417	25312	10009	20105	25420	13149	20934	11592	37206	22424	24974	36220	22442	13361	31761	20645	16152	15080	31231	25704	23600	23503	20904	17271	15065	36785	23979	22250	20134	10323	27875	30565	22823	34767	16745	23979	31142	21078	13229	22428	15618	21166	22232	14797	9814.5	12111	30811	22764	24118	16947	21038	10487	32857	22221	22087	30557	17519	22747	22818	13907	19336	30561	16440	22337	28988
336.94876	822340	810380	803180	990290	1116800	888600	829120	1073000	335710	1235700	374470	640880	790660	781680	794360	891000	624950	823920	788670	325600	1139600	664070	848480	1028500	1050100	1059600	217730	870720	820420	1091300	318270	1278600	453980	692910	823770	750990	907910	1005200	610140	502110	773870	840650	900120	315570	1110300	569530	806710	996630	1001200	1138700	217640	911080	824990	1010400	336170	1049000	423670	831070	780070	834070	881890	998290	620720	496640	839300	867900	1083600	323370	1056400	634430	812030	946930	903160	961440	202450	777850	1107800	1071600	429600	714230	790390	671860	844730	866890	622680	502650	752840	932850	327160	940240	756020	850380	1020400	1098100	207980	906860	828180	1013200	365090	482570	777930	877470	509800	824650	824150	996440	306690	806820	790380	1057000	874310	841730	1095400	350620	1322300	423650	850650	735440	842900	845970	949610	531000	834220	842530	854770	336890	715020	809390	1034100	1310600	1429800	1416800	236510	1031400	1041500	439900	1411000	555850	1013300	1017500	925530	1251100	809630	689500	967730	982560	1189800	1380000	792610	1043400	1204700	1220700	1231100	274710	1021300	1006500	1342100	435780	1406500	463580	904730	956620	995050	1226500	802660	1020600	961510	1164000	395220	1129600	828730	1001100
458.0776	35195	35614	29743	43687	42423	33926	29949	42384	31630	52706	32685	38222	30946	29727	39685	48751	30338	31604	45870	34891	40332	34115	27479	43673	41838	42877	25570	27625	26341	35329	32093	37392	32354	28690	24249	31975	30633	42588	33672	39585	31612	37885	46909	33162	39715	27678	26152	39933	39342	41240	23803	29004	27458	33350	27809	33329	32297	30413	28546	36060	39499	40194	35726	43609	24968	34953	38819	36904	49159	30655	27873	38251	35962	37305	27163	33162	32971	38874	33344	28192	23945	31829	33183	41606	32001	33913	32523	41220	35219	43169	30571	38744	37747	40306	27161	32152	39126	45295	28496	33228	43509	32373	33629	37073	44311	35525	34023	38588	33172	29198	27019	28204	25761	19679	32925	23789	28061	28312	23161	26631	31666	21851	25216	31013	26327	22928	25672	28804	30796	53709	39683	28514	25160	22164	33949	30692	33482	20391	22041	38471	27092	44092	34365	28854	31928	37923	39606	46538	30083	36696	40568	33247	35711	28047	29168	30136	36893	24139	33087	16712	32508	34322	24335	36244	31168	31931	38129	42366	32078	49415	27844	30832
152.02119	19398	21767	20693	26238	24563	21143	23351	25573	27176	24066	23406	28899	26941	23504	23508	23741	22286	28474	21751	25916	25133	23417	24741	37984	25632	23946	29724	20798	23328	28150	23612	26199	27668	31559	26357	25744	19740	24610	27530	26157	24355	27625	19503	25543	20830	26499	27074	32897	34242	25700	34443	22293	28492	27790	23389	26487	24830	29292	26146	23075	19328	22105	36475	32380	22626	24392	27371	18845	26385	25208	24727	26226	26500	28748	24147	31557	28996	42235	27231	30524	33740	19984	19501	20563	32630	29485	24648	24708	23547	29929	27103	14197	16708	19590	23055	15785	15431	26467	35760	29800	13573	18074	26311	18623	20911	16970	21047	18076	17645	28122	25874	16712	33874	22153	24530	17090	23277	14591	20102	23112	22159	30923	23778	23279	29747	22548	23886	16546	26037	35155	33955	49878	36114	33166	38161	42170	45242	49527	44446	40996	61789	46256	56570	45994	46260	51073	45244	57450	55908	53191	45382	30551	33982	28800	35577	35234	38738	40342	54797	40775	37043	47957	46803	44773	66104	44750	44544	49032	53547	67806	55587	52475
208.97253	12267	10376	11043	18474	8086.5	15096	9674.6	0	10944	0	23987	8545.7	9359.5	24894	10729	10519	8842.7	9029.1	8865.9	10045	7375.5	8051.7	15633	20845	8346.7	5776.2	11900	12024	9646.7	5260.6	15190	0	27051	9408.2	10021	19323	14160	11204	4466.7	12386	13166	8994.1	9350.5	12201	5867.5	9702.6	11660	17813	0	9076.7	16380	11376	9943.3	0	14394	4206.6	25126	12639	9783.6	25157	12524	8767.2	9788.4	10477	16839	9081.1	7278.5	17623	6683.7	10385	13654	17664	0	11782	12937	12324	0	5768.7	28966	7008.3	15061	16696	15609	12270	6676.7	14335	13876	8097.1	16025	0	13207	10494	12695	0	15290	13933	11035	6637	14728	23228	13182	14759	16302	12811	5211.7	7265.7	11823	14844	12364	8798.3	14569	13132	0	20253	4669.7	28645	10006	11127	25880	15080	12922	20451	11141	10621	7448.4	13830	10096	11801	12514	14532	0	0	8732.3	8843.5	9628.7	14296	0	28054	10268	10693	19122	7689.4	0	11812	11694	0	0	0	7261.4	15377	17673	0	5834.4	9001.6	0	11183	0	18588	0	20601	7469.4	8504.4	21669	6550.7	0	13531	0	6256.7	11156	0	9485.1	9205
569.36369	4498900	4007700	0	3382500	1187800	1350800	3917400	2600500	4299500	863360	231760	1133300	2395000	2064400	4644300	3504100	6597600	2276400	9772100	8569200	5550200	1874600	6303400	5500500	5926400	3933800	716340	0	3631400	2512500	5102600	2515200	6206300	4685500	2667500	8406200	2512500	2970400	7628800	5313700	0	0	5703000	0	6404400	3505600	6255100	3781700	0	2674600	2464000	3869900	3811800	0	0	4526800	0	693620	0	3938200	4056800	0	6491100	3058600	4245800	0	828770	2968500	5784900	6773300	2972700	0	3111300	3289200	2601000	1259100	4503700	4478800	1630400	9311400	1243700	7638700	4292200	1646900	5803600	2397400	3766000	0	2587800	4801400	4468600	223730	1413300	3164400	2327500	1659700	42068	852740	4394500	1295000	135220	2337000	177810	218480	1071600	1399400	4691200	177480	316500	487380	744580	193080	8388200	2923700	1843400	4313300	577680	228230	1224000	350140	869980	687650	192840	511650	278390	9405500	815010	249500	3121900	3989300	2695000	3208000	2196600	1502300	2640100	1614600	1517600	2540500	2968300	2000800	1074100	3041800	3484800	2302100	2598200	4617700	2548400	2066500	2139800	3189400	3302700	2092100	2502900	2648500	2624300	1928100	3235800	2695200	3628900	2962100	5421800	1731500	4330500	4108800	3417500	2613600	3977600	2459300	2727500	5199700	2580700	3345200
